External ID,Name,Internal Reference,Barcode,available_in_pos,record_type,Variant Values
product_template_17601bg_dc,H. CAMISA D/P BIG SIZE BRUNO CASSINI WHITE 34-35,17601BG-DC-19-S2,1760125BGDC1902,True,variant_product,"Talla: 19, Manga de Camisa: S2 - 34/35"
product_template_8020_55,H. CAMISA P/S BRUNO CASSINI LINO OLIVO,8020-55/XL,8020552259XL1,True,variant_product,Talla: XL
product_template_8020_1,H. CAMISA P/S BRUNO CASSINI LINO WHITE,8020-1/L,8020120259L01,True,variant_product,Talla: L
product_template_8020_4,H. CAMISA P/S BRUNO CASSINI LINO NAVY,8020-4/L,8020420259L01,True,variant_product,Talla: L
product_template_17601bg_dc,H. CAMISA D/P BIG SIZE BRUNO CASSINI WHITE 34-35,17601BG-DC-18.5-S2,1760125BGDC1852,True,variant_product,"Talla: 18.5, Manga de Camisa: S2 - 34/35"
product_template_8020_55,H. CAMISA P/S BRUNO CASSINI LINO OLIVO,8020-55/S,8020552259S01,True,variant_product,Talla: S
product_template_8020_4,H. CAMISA P/S BRUNO CASSINI LINO NAVY,8020-4/XXL,8020420259XXL1,True,variant_product,Talla: XXL
product_template_8020_4,H. CAMISA P/S BRUNO CASSINI LINO NAVY,8020-4/S,8020420259S01,True,variant_product,Talla: S
product_template_17604dc,H. CAMISA D/P DARK BLUE BRUNO CASSINI 32-33,17604DC-15-S1,17604DC202491501,True,variant_product,"Talla: 15, Manga de Camisa: S1 - 32/33"
product_template_17604bg_dc,H. CAMISA D/P BIG SIZE BRUNO CASSINI DARK BLUE 34-35,17604BG-DC-19.5-S2,1760425BGDC1952,True,variant_product,"Talla: 19.5, Manga de Camisa: S2 - 34/35"
product_template_17604bg_dc,H. CAMISA D/P BIG SIZE BRUNO CASSINI DARK BLUE 32-33,17604BG-DC-19-S1,1760425BGDC1901,True,variant_product,"Talla: 19, Manga de Camisa: S1 - 32/33"
product_template_17604bg_dc,H. CAMISA D/P BIG SIZE BRUNO CASSINI DARK BLUE 34-35,17604BG-DC-18.5-S2,1760425BGDC1852,True,variant_product,"Talla: 18.5, Manga de Camisa: S2 - 34/35"
product_template_17604bg_dc,H. CAMISA D/P BIG SIZE BRUNO CASSINI DARK BLUE 32-33,17604BG-DC-18-S1,1760425BGDC1801,True,variant_product,"Talla: 18, Manga de Camisa: S1 - 32/33"
product_template_17604bg,H. CAMISA P/S BIG SIZE BRUNO CASSINI DARK BLUE 34-35,17604BG-19.5-S2,176042022011952,True,variant_product,"Talla: 19.5, Manga de Camisa: S2 - 34/35"
product_template_17604dc,H. CAMISA D/P DARK BLUE BRUNO CASSINI 32-33,17604DC-15.5-S1,17604DC202491551,True,variant_product,"Talla: 15.5, Manga de Camisa: S1 - 32/33"
product_template_17604dc,H. CAMISA D/P DARK BLUE BRUNO CASSINI 32-33,17604DC-16-S1,17604DC202491601,True,variant_product,"Talla: 16, Manga de Camisa: S1 - 32/33"
product_template_17604dc,H. CAMISA D/P DARK BLUE BRUNO CASSINI 34-35,17604DC-16.5-S2,17604DC202491652,True,variant_product,"Talla: 16.5, Manga de Camisa: S2 - 34/35"
product_template_17604dc,H. CAMISA D/P DARK BLUE BRUNO CASSINI 34-35,17604DC-17-S2,17604DC202491702,True,variant_product,"Talla: 17, Manga de Camisa: S2 - 34/35"
product_template_17605bg_dc,H. CAMISA D/P BIG SIZE BRUNO CASSINI BLACK 34-35,17605BG-DC-20-S2,1760525BGDC2002,True,variant_product,"Talla: 20, Manga de Camisa: S2 - 34/35"
product_template_17605bg_dc,H. CAMISA D/P BIG SIZE BRUNO CASSINI BLACK 34-35,17605BG-DC-19-S2,1760525BGDC1902,True,variant_product,"Talla: 19, Manga de Camisa: S2 - 34/35"
product_template_17605bg_dc,H. CAMISA D/P BIG SIZE BRUNO CASSINI BLACK 34-35,17605BG-DC-19.5-S2,1760525BGDC1952,True,variant_product,"Talla: 19.5, Manga de Camisa: S2 - 34/35"
product_template_17605bg_dc,H. CAMISA D/P BIG SIZE BRUNO CASSINI BLACK 32-33,17605BG-DC-19-S1,1760525BGDC1901,True,variant_product,"Talla: 19, Manga de Camisa: S1 - 32/33"
product_template_17605bg_dc,H. CAMISA D/P BIG SIZE BRUNO CASSINI BLACK 34-35,17605BG-DC-18.5-S2,1760525BGDC1852,True,variant_product,"Talla: 18.5, Manga de Camisa: S2 - 34/35"
product_template_17605bg_dc,H. CAMISA D/P BIG SIZE BRUNO CASSINI BLACK 34-35,17605BG-DC-18-S2,1760525BGDC1802,True,variant_product,"Talla: 18, Manga de Camisa: S2 - 34/35"
product_template_17605bg_dc,H. CAMISA D/P BIG SIZE BRUNO CASSINI BLACK 32-33,17605BG-DC-18.5-S1,1760525BGDC1851,True,variant_product,"Talla: 18.5, Manga de Camisa: S1 - 32/33"
product_template_17605bg_dc,H. CAMISA D/P BIG SIZE BRUNO CASSINI BLACK 32-33,17605BG-DC-18-S1,1760525BGDC1801,True,variant_product,"Talla: 18, Manga de Camisa: S1 - 32/33"
product_template_ht8811_2,H. CAMISA P/S ROSE BRUNO CASSINI 34-35,HT8811-2-15-S2,HT88112202591502,True,variant_product,"Talla: 15, Manga de Camisa: S2 - 34/35"
product_template_ht8811_2,H. CAMISA P/S ROSE BRUNO CASSINI 32-33,HT8811-2-15-S1,HT88112202591501,True,variant_product,"Talla: 15, Manga de Camisa: S1 - 32/33"
product_template_ht8811_2,H. CAMISA P/S ROSE BRUNO CASSINI 32-33,HT8811-2-14.5-S1,HT88112202591451,True,variant_product,"Talla: 14.5, Manga de Camisa: S1 - 32/33"
product_template_ht1739_5,H. CAMISA P/S STRIPE BLUE BRUNO CASSINI 34-35,HT1739-5-17.5-S2,HT17395202591752,True,variant_product,"Talla: 17.5, Manga de Camisa: S2 - 34/35"
product_template_ht1739_5,H. CAMISA P/S STRIPE BLUE BRUNO CASSINI 34-35,HT1739-5-17-S2,HT17395202591702,True,variant_product,"Talla: 17, Manga de Camisa: S2 - 34/35"
product_template_ht1739_5,H. CAMISA P/S STRIPE BLUE BRUNO CASSINI 32-33,HT1739-5-17-S1,HT17395202591701,True,variant_product,"Talla: 17, Manga de Camisa: S1 - 32/33"
product_template_ht1739_5,H. CAMISA P/S STRIPE BLUE BRUNO CASSINI 34-35,HT1739-5-16.5-S2,HT17395202591652,True,variant_product,"Talla: 16.5, Manga de Camisa: S2 - 34/35"
product_template_ht8811_2,H. CAMISA P/S ROSE BRUNO CASSINI 32-33,HT8811-2-17-S1,HT88112202591701,True,variant_product,"Talla: 17, Manga de Camisa: S1 - 32/33"
product_template_ht8811_2,H. CAMISA P/S ROSE BRUNO CASSINI 34-35,HT8811-2-16.5-S2,HT88112202591652,True,variant_product,"Talla: 16.5, Manga de Camisa: S2 - 34/35"
product_template_ht8811_2,H. CAMISA P/S ROSE BRUNO CASSINI 32-33,HT8811-2-16.5-S1,HT88112202591651,True,variant_product,"Talla: 16.5, Manga de Camisa: S1 - 32/33"
product_template_ht8811_2,H. CAMISA P/S ROSE BRUNO CASSINI 34-35,HT8811-2-16-S2,HT88112202591602,True,variant_product,"Talla: 16, Manga de Camisa: S2 - 34/35"
product_template_ht8811_2,H. CAMISA P/S ROSE BRUNO CASSINI 32-33,HT8811-2-16-S1,HT88112202591601,True,variant_product,"Talla: 16, Manga de Camisa: S1 - 32/33"
product_template_ht8811_2,H. CAMISA P/S ROSE BRUNO CASSINI 34-35,HT8811-2-15.5-S2,HT88112202591552,True,variant_product,"Talla: 15.5, Manga de Camisa: S2 - 34/35"
product_template_ht8811_2,H. CAMISA P/S ROSE BRUNO CASSINI 32-33,HT8811-2-15.5-S1,HT88112202591551,True,variant_product,"Talla: 15.5, Manga de Camisa: S1 - 32/33"
product_template_ht1739_5,H. CAMISA P/S STRIPE BLUE BRUNO CASSINI 32-33,HT1739-5-16.5-S1,HT17395202591651,True,variant_product,"Talla: 16.5, Manga de Camisa: S1 - 32/33"
product_template_ht8811_2,H. CAMISA P/S ROSE BRUNO CASSINI 34-35,HT8811-2-17-S2,HT88112202591702,True,variant_product,"Talla: 17, Manga de Camisa: S2 - 34/35"
product_template_ht8811_2,H. CAMISA P/S ROSE BRUNO CASSINI 34-35,HT8811-2-17.5-S2,HT88112202591752,True,variant_product,"Talla: 17.5, Manga de Camisa: S2 - 34/35"
product_template_ht1965_2,H. CAMISA P/S SQUARE BLUE BRUNO CASSINI 34-35,HT1965-2-16.5-S2,HT1965202591652,True,variant_product,"Talla: 16.5, Manga de Camisa: S2 - 34/35"
product_template_ht1965_2,H. CAMISA P/S SQUARE BLUE BRUNO CASSINI 32-33,HT1965-2-16.5-S1,HT1965202591651,True,variant_product,"Talla: 16.5, Manga de Camisa: S1 - 32/33"
product_template_ht1965_2,H. CAMISA P/S SQUARE BLUE BRUNO CASSINI 32-33,HT1965-2-16-S1,HT1965202591601,True,variant_product,"Talla: 16, Manga de Camisa: S1 - 32/33"
product_template_ht1965_2,H. CAMISA P/S SQUARE BLUE BRUNO CASSINI 34-35,HT1965-2-16-S2,HT1965202591602,True,variant_product,"Talla: 16, Manga de Camisa: S2 - 34/35"
product_template_ht1965_2,H. CAMISA P/S SQUARE BLUE BRUNO CASSINI 32-33,HT1965-2-17-S1,HT1965202591701,True,variant_product,"Talla: 17, Manga de Camisa: S1 - 32/33"
product_template_ht1965_2,H. CAMISA P/S SQUARE BLUE BRUNO CASSINI 34-35,HT1965-2-17.5-S2,HT1965202591752,True,variant_product,"Talla: 17.5, Manga de Camisa: S2 - 34/35"
product_template_ht2081_3,H. CAMISA P/S WHITE BRUNO CASSINI 32-33,HT2081-3-14.5-S1,HT20813202591451,True,variant_product,"Talla: 14.5, Manga de Camisa: S1 - 32/33"
product_template_ht1965_2,H. CAMISA P/S SQUARE BLUE BRUNO CASSINI 34-35,HT1965-2-15.5-S2,HT1965202591552,True,variant_product,"Talla: 15.5, Manga de Camisa: S2 - 34/35"
product_template_ht2081_3,H. CAMISA P/S WHITE BRUNO CASSINI 32-33,HT2081-3-15-S1,HT20813202591501,True,variant_product,"Talla: 15, Manga de Camisa: S1 - 32/33"
product_template_5010,Camisa 5010,5010-15-S1,5010202591501,True,variant_product,"Talla: 15, Manga de Camisa: S1 - 32/33"
product_template_5010,Camisa 5010,5010-15-S2,5010202591502,True,variant_product,"Talla: 15, Manga de Camisa: S2 - 34/35"
product_template_ht1965_2,H. CAMISA P/S SQUARE BLUE BRUNO CASSINI 34-35,HT1965-2-17-S2,HT1965202591702,True,variant_product,"Talla: 17, Manga de Camisa: S2 - 34/35"
product_template_ht2081_3,H. CAMISA P/S WHITE BRUNO CASSINI 32-33,HT2081-3-16-S1,HT20813202591601,True,variant_product,"Talla: 16, Manga de Camisa: S1 - 32/33"
product_template_5011,Camisa 5011,5011-16-S2,5011202591602,True,variant_product,"Talla: 16, Manga de Camisa: S2 - 34/35"
product_template_ht2081_3,H. CAMISA P/S WHITE BRUNO CASSINI 32-33,HT2081-3-15.5-S1,HT20813202591551,True,variant_product,"Talla: 15.5, Manga de Camisa: S1 - 32/33"
product_template_5011,Camisa 5011,5011-17-S1,5011202591701,True,variant_product,"Talla: 17, Manga de Camisa: S1 - 32/33"
product_template_ht2081_3,H. CAMISA P/S WHITE BRUNO CASSINI 34-35,HT2081-3-15-S2,HT20813202591502,True,variant_product,"Talla: 15, Manga de Camisa: S2 - 34/35"
product_template_5011,Camisa 5011,5011-16.5-S1,5011202591651,True,variant_product,"Talla: 16.5, Manga de Camisa: S1 - 32/33"
product_template_ht1840_4,H. CAMISA P/S BLUE BRUNO CASSINI 32-33,HT1840-4-14.5-S1,HT18404202591451,True,variant_product,"Talla: 14.5, Manga de Camisa: S1 - 32/33"
product_template_ht1965_2,H. CAMISA P/S SQUARE BLUE BRUNO CASSINI 32-33,HT1965-2-15-S1,HT1965202591501,True,variant_product,"Talla: 15, Manga de Camisa: S1 - 32/33"
product_template_11704,Camisa 11704,11704-17.5-S2,11704202591752,True,variant_product,"Talla: 17.5, Manga de Camisa: S2 - 34/35"
product_template_11704,Camisa 11704,11704-17-S2,11704202591702,True,variant_product,"Talla: 17, Manga de Camisa: S2 - 34/35"
product_template_11704,Camisa 11704,11704-17-S1,11704202591701,True,variant_product,"Talla: 17, Manga de Camisa: S1 - 32/33"
product_template_11704,Camisa 11704,11704-16.5-S2,11704202591652,True,variant_product,"Talla: 16.5, Manga de Camisa: S2 - 34/35"
product_template_11704,Camisa 11704,11704-16.5-S1,11704202591651,True,variant_product,"Talla: 16.5, Manga de Camisa: S1 - 32/33"
product_template_11704,Camisa 11704,11704-16-S2,11704202591602,True,variant_product,"Talla: 16, Manga de Camisa: S2 - 34/35"
product_template_11704,Camisa 11704,11704-16-S1,11704202591601,True,variant_product,"Talla: 16, Manga de Camisa: S1 - 32/33"
product_template_11704,Camisa 11704,11704-15.5-S2,11704202591552,True,variant_product,"Talla: 15.5, Manga de Camisa: S2 - 34/35"
product_template_11704,Camisa 11704,11704-15.5-S1,11704202591551,True,variant_product,"Talla: 15.5, Manga de Camisa: S1 - 32/33"
product_template_11704,Camisa 11704,11704-15-S2,11704202591502,True,variant_product,"Talla: 15, Manga de Camisa: S2 - 34/35"
product_template_11704,Camisa 11704,11704-15-S1,11704202591501,True,variant_product,"Talla: 15, Manga de Camisa: S1 - 32/33"
product_template_11704,Camisa 11704,11704-14.5-S1,11704202591451,True,variant_product,"Talla: 14.5, Manga de Camisa: S1 - 32/33"
product_template_ht2082_3,H. CAMISA P/S SQUARE BLUE BRUNO CASSINI 34-35,HT2082-3-15-S2,HT20823202591502,True,variant_product,"Talla: 15, Manga de Camisa: S2 - 34/35"
product_template_ht2082_3,H. CAMISA P/S SQUARE BLUE BRUNO CASSINI 32-33,HT2082-3-15-S1,HT20823202591501,True,variant_product,"Talla: 15, Manga de Camisa: S1 - 32/33"
product_template_ht2082_3,H. CAMISA P/S SQUARE BLUE BRUNO CASSINI 32-33,HT2082-3-14.5-S1,HT20823202591451,True,variant_product,"Talla: 14.5, Manga de Camisa: S1 - 32/33"
product_template_ht2081_3,H. CAMISA P/S WHITE BRUNO CASSINI 34-35,HT2081-3-17.5-S2,HT20813202591752,True,variant_product,"Talla: 17.5, Manga de Camisa: S2 - 34/35"
product_template_ht2081_3,H. CAMISA P/S WHITE BRUNO CASSINI 34-35,HT2081-3-17-S2,HT20813202591702,True,variant_product,"Talla: 17, Manga de Camisa: S2 - 34/35"
product_template_ht2081_3,H. CAMISA P/S WHITE BRUNO CASSINI 32-33,HT2081-3-17-S1,HT20813202591701,True,variant_product,"Talla: 17, Manga de Camisa: S1 - 32/33"
product_template_ht2081_3,H. CAMISA P/S WHITE BRUNO CASSINI 34-35,HT2081-3-16.5-S2,HT20813202591652,True,variant_product,"Talla: 16.5, Manga de Camisa: S2 - 34/35"
product_template_ht2081_3,H. CAMISA P/S WHITE BRUNO CASSINI 32-33,HT2081-3-16.5-S1,HT20813202591651,True,variant_product,"Talla: 16.5, Manga de Camisa: S1 - 32/33"
product_template_ht2081_3,H. CAMISA P/S WHITE BRUNO CASSINI 34-35,HT2081-3-16-S2,HT20813202591602,True,variant_product,"Talla: 16, Manga de Camisa: S2 - 34/35"
product_template_ht2082_3,H. CAMISA P/S SQUARE BLUE BRUNO CASSINI 32-33,HT2082-3-15.5-S1,HT20823202591551,True,variant_product,"Talla: 15.5, Manga de Camisa: S1 - 32/33"
product_template_ht2102_81,H. CAMISA P/S WHITE BRUNO CASSINI 34-35,HT2102-81-17-S2,HT2101812591702,True,variant_product,"Talla: 17, Manga de Camisa: S2 - 34/35"
product_template_ht2102_81,H. CAMISA P/S WHITE BRUNO CASSINI 34-35,HT2102-81-17.5-S2,HT2101812591752,True,variant_product,"Talla: 17.5, Manga de Camisa: S2 - 34/35"
product_template_5011,Camisa 5011,5011-17.5-S2,5011202591752,True,variant_product,"Talla: 17.5, Manga de Camisa: S2 - 34/35"
product_template_ht2102_81,H. CAMISA P/S WHITE BRUNO CASSINI 32-33,HT2102-81-17-S1,HT2101812591701,True,variant_product,"Talla: 17, Manga de Camisa: S1 - 32/33"
product_template_5010,Camisa 5010,5010-15.5-S2,5010202591552,True,variant_product,"Talla: 15.5, Manga de Camisa: S2 - 34/35"
product_template_5011,Camisa 5011,5011-14.5-S1,5011202591451,True,variant_product,"Talla: 14.5, Manga de Camisa: S1 - 32/33"
product_template_5011,Camisa 5011,5011-17-S2,5011202591702,True,variant_product,"Talla: 17, Manga de Camisa: S2 - 34/35"
product_template_5011,Camisa 5011,5011-15-S1,5011202591501,True,variant_product,"Talla: 15, Manga de Camisa: S1 - 32/33"
product_template_5011,Camisa 5011,5011-16.5-S2,5011202591652,True,variant_product,"Talla: 16.5, Manga de Camisa: S2 - 34/35"
product_template_1509,Camisa 1509,1509-16-S1,1509202591601,True,variant_product,"Talla: 16, Manga de Camisa: S1 - 32/33"
product_template_1509,Camisa 1509,1509-15.5-S2,1509202591552,True,variant_product,"Talla: 15.5, Manga de Camisa: S2 - 34/35"
product_template_1509,Camisa 1509,1509-15.5-S1,1509202591551,True,variant_product,"Talla: 15.5, Manga de Camisa: S1 - 32/33"
product_template_1509,Camisa 1509,1509-15-S2,1509202591502,True,variant_product,"Talla: 15, Manga de Camisa: S2 - 34/35"
product_template_1509,Camisa 1509,1509-15-S1,1509202591501,True,variant_product,"Talla: 15, Manga de Camisa: S1 - 32/33"
product_template_1509,Camisa 1509,1509-14.5-S1,1509202591451,True,variant_product,"Talla: 14.5, Manga de Camisa: S1 - 32/33"
product_template_1509,Camisa 1509,1509-16-S2,1509202591602,True,variant_product,"Talla: 16, Manga de Camisa: S2 - 34/35"
product_template_1509,Camisa 1509,1509-16.5-S1,1509202591651,True,variant_product,"Talla: 16.5, Manga de Camisa: S1 - 32/33"
product_template_1509,Camisa 1509,1509-16.5-S2,1509202591652,True,variant_product,"Talla: 16.5, Manga de Camisa: S2 - 34/35"
product_template_1509,Camisa 1509,1509-17-S1,1509202591701,True,variant_product,"Talla: 17, Manga de Camisa: S1 - 32/33"
product_template_1509,Camisa 1509,1509-17-S2,1509202591702,True,variant_product,"Talla: 17, Manga de Camisa: S2 - 34/35"
product_template_1509,Camisa 1509,1509-17.5-S2,1509202591752,True,variant_product,"Talla: 17.5, Manga de Camisa: S2 - 34/35"
product_template_ht1840_4,H. CAMISA P/S BLUE BRUNO CASSINI 34-35,HT1840-4-17-S2,HT18404202591702,True,variant_product,"Talla: 17, Manga de Camisa: S2 - 34/35"
product_template_5010,Camisa 5010,5010-15.5-S1,5010202591551,True,variant_product,"Talla: 15.5, Manga de Camisa: S1 - 32/33"
product_template_ht8811_3,H. CAMISA P/S BLUE BRUNO CASSINI 32-33,HT8811-3-16-S1,HT88113202591601,True,variant_product,"Talla: 16, Manga de Camisa: S1 - 32/33"
product_template_ht1840_4,H. CAMISA P/S BLUE BRUNO CASSINI 32-33,HT1840-4-17-S1,HT18404202591701,True,variant_product,"Talla: 17, Manga de Camisa: S1 - 32/33"
product_template_5011,Camisa 5011,5011-15-S2,5011202591502,True,variant_product,"Talla: 15, Manga de Camisa: S2 - 34/35"
product_template_5010,Camisa 5010,5010-16-S2,5010202591602,True,variant_product,"Talla: 16, Manga de Camisa: S2 - 34/35"
product_template_5010,Camisa 5010,5010-16-S1,5010202591601,True,variant_product,"Talla: 16, Manga de Camisa: S1 - 32/33"
product_template_ht2082_3,H. CAMISA P/S SQUARE BLUE BRUNO CASSINI 34-35,HT2082-3-16.5-S2,HT20823202591652,True,variant_product,"Talla: 16.5, Manga de Camisa: S2 - 34/35"
product_template_ht2082_3,H. CAMISA P/S SQUARE BLUE BRUNO CASSINI 32-33,HT2082-3-17-S1,HT20823202591701,True,variant_product,"Talla: 17, Manga de Camisa: S1 - 32/33"
product_template_ht2082_3,H. CAMISA P/S SQUARE BLUE BRUNO CASSINI 34-35,HT2082-3-17-S2,HT20823202591702,True,variant_product,"Talla: 17, Manga de Camisa: S2 - 34/35"
product_template_ht2082_3,H. CAMISA P/S SQUARE BLUE BRUNO CASSINI 34-35,HT2082-3-17.5-S2,HT20823202591752,True,variant_product,"Talla: 17.5, Manga de Camisa: S2 - 34/35"
product_template_ht1965_2,H. CAMISA P/S SQUARE BLUE BRUNO CASSINI 32-33,HT1965-2-15.5-S1,HT1965202591551,True,variant_product,"Talla: 15.5, Manga de Camisa: S1 - 32/33"
product_template_ht1965_2,H. CAMISA P/S SQUARE BLUE BRUNO CASSINI 34-35,HT1965-2-15-S2,HT1965202591502,True,variant_product,"Talla: 15, Manga de Camisa: S2 - 34/35"
product_template_ht2082_3,H. CAMISA P/S SQUARE BLUE BRUNO CASSINI 32-33,HT2082-3-16.5-S1,HT20823202591651,True,variant_product,"Talla: 16.5, Manga de Camisa: S1 - 32/33"
product_template_ht2081_3,H. CAMISA P/S WHITE BRUNO CASSINI 34-35,HT2081-3-15.5-S2,HT20813202591552,True,variant_product,"Talla: 15.5, Manga de Camisa: S2 - 34/35"
product_template_ht2082_3,H. CAMISA P/S SQUARE BLUE BRUNO CASSINI 32-33,HT2082-3-16-S1,HT20823202591601,True,variant_product,"Talla: 16, Manga de Camisa: S1 - 32/33"
product_template_ht8811_3,H. CAMISA P/S BLUE BRUNO CASSINI 32-33,HT8811-3-15-S1,HT88113202591501,True,variant_product,"Talla: 15, Manga de Camisa: S1 - 32/33"
product_template_ht2082_3,H. CAMISA P/S SQUARE BLUE BRUNO CASSINI 34-35,HT2082-3-16-S2,HT20823202591602,True,variant_product,"Talla: 16, Manga de Camisa: S2 - 34/35"
product_template_ht8811_3,H. CAMISA P/S BLUE BRUNO CASSINI 34-35,HT8811-3-15-S2,HT88113202591502,True,variant_product,"Talla: 15, Manga de Camisa: S2 - 34/35"
product_template_ht2231_1,H. CAMISA P/S WHITE BRUNO CASSINI 32-33,HT2231-1-16-S1,HT2231125091601,True,variant_product,"Talla: 16, Manga de Camisa: S1 - 32/33"
product_template_ht8811_1,H. CAMISA P/S WHITE BRUNO CASSINI 32-33,HT8811-1-16.5-S1,HT88111202591651,True,variant_product,"Talla: 16.5, Manga de Camisa: S1 - 32/33"
product_template_ht8811_1,H. CAMISA P/S WHITE BRUNO CASSINI 34-35,HT8811-1-17.5-S2,HT88111202591752,True,variant_product,"Talla: 17.5, Manga de Camisa: S2 - 34/35"
product_template_ht1840_1,H. CAMISA P/S WHITE BRUNO CASSINI 32-33,HT1840-1-17-S1,HT18401202591701,True,variant_product,"Talla: 17, Manga de Camisa: S1 - 32/33"
product_template_ht1840_1,H. CAMISA P/S WHITE BRUNO CASSINI 32-33,HT1840-1-14.5-S1,HT18401202591451,True,variant_product,"Talla: 14.5, Manga de Camisa: S1 - 32/33"
product_template_ht1840_2,H. CAMISA P/S WHITE BRUNO CASSINI 34-35,HT1840-2-15-S2,HT18402202591502,True,variant_product,"Talla: 15, Manga de Camisa: S2 - 34/35"
product_template_ht1840_1,H. CAMISA P/S WHITE BRUNO CASSINI 34-35,HT1840-1-15-S2,HT18401202591502,True,variant_product,"Talla: 15, Manga de Camisa: S2 - 34/35"
product_template_ht1840_1,H. CAMISA P/S WHITE BRUNO CASSINI 34-35,HT1840-1-16-S2,HT18401202591602,True,variant_product,"Talla: 16, Manga de Camisa: S2 - 34/35"
product_template_ht2231_7,H. CAMISA P/S WHITE BRUNO CASSINI 32-33,HT2231-7-14.5-S1,HT2231725091451,True,variant_product,"Talla: 14.5, Manga de Camisa: S1 - 32/33"
