sku,nombre_contifico,codigo_barra,categoria_id,marca_nombre,pvp1,costo,stock_total_contifico,estado_contifico,motivo_exclusion
OPBB0513-413.OP/32,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,7453096726607,onPeEolPsWOnbp1v,PENGUIN PANTALONES,68.61,0.00,0.00,A,stock_total_0
OPBB0513-413.OP/36,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,7453096726638,onPeEolPsWOnbp1v,PENGUIN PANTALONES,68.61,0.00,0.00,A,stock_total_0
OPBB0513-413.OP/33,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,7453096726614,onPeEolPsWOnbp1v,PENGUIN PANTALONES,68.61,0.00,0.00,A,stock_total_0
OPBB0513-413.OP/34,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,7453096726621,onPeEolPsWOnbp1v,PENGUIN PANTALONES,68.61,0.00,0.00,A,stock_total_0
OPBB0513-413.OP/31,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,7453096726591,onPeEolPsWOnbp1v,PENGUIN PANTALONES,68.61,0.00,0.00,A,stock_total_0
OPBB0513-413.OP/30,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,7453096726584,onPeEolPsWOnbp1v,PENGUIN PANTALONES,68.61,0.00,0.00,A,stock_total_0
OPBB0513-250.OP/34,PANTALON P/CABALLERO KELP PENGUIN,7453096726713,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBB0513-250.OP/31,PANTALON P/CABALLERO KELP PENGUIN,7453096726683,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBB0513-250.OP/36,PANTALON P/CABALLERO KELP PENGUIN,7453096726720,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBB0513-250.OP/38,PANTALON P/CABALLERO KELP PENGUIN,7453096726737,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBB0513-250.OP/33,PANTALON P/CABALLERO KELP PENGUIN,7453096726706,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBB0513-250.OP/32,PANTALON P/CABALLERO KELP PENGUIN,7453096726690,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBB0513-250.OP/30,PANTALON P/CABALLERO KELP PENGUIN,7453096726676,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBF8013-413.OP/30,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,740670333496,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBF8013-413.OP/31,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,740670333502,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBF8013-413.OP/33,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,740670333526,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBF8013-413.OP/36,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,740670333540,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBF8013-413.OP/38,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,740670333557,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBF8013-413.OP/32,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,740670333519,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBF8013-413.OP/34,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,740670333533,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPHF8015-413.OP/38,BERMUDA P/CABALLERO DARK SAPPHIRE PENGUIN,740670333915,GEjb2BkltkW6bVNW,PENGUIN BERMUDAS,47.74,0.00,0.00,A,stock_total_0
OPHF8015-413.OP/36,BERMUDA P/CABALLERO DARK SAPPHIRE PENGUIN,740670333908,GEjb2BkltkW6bVNW,PENGUIN BERMUDAS,47.74,0.00,0.00,A,stock_total_0
OPHF8015-413.OP/34,BERMUDA P/CABALLERO DARK SAPPHIRE PENGUIN,740670333892,GEjb2BkltkW6bVNW,PENGUIN BERMUDAS,47.74,0.00,0.00,A,stock_total_0
OPHF8015-413.OP/33,BERMUDA P/CABALLERO DARK SAPPHIRE PENGUIN,740670333885,GEjb2BkltkW6bVNW,PENGUIN BERMUDAS,47.74,0.00,0.00,A,stock_total_0
OPHF8015-413.OP/32,BERMUDA P/CABALLERO DARK SAPPHIRE PENGUIN,740670333878,GEjb2BkltkW6bVNW,PENGUIN BERMUDAS,47.74,0.00,0.00,A,stock_total_0
OPHF8015-413.OP/31,BERMUDA P/CABALLERO DARK SAPPHIRE PENGUIN,740670333861,GEjb2BkltkW6bVNW,PENGUIN BERMUDAS,47.74,0.00,0.00,A,stock_total_0
OPHF8015-413.OP/30,BERMUDA P/CABALLERO DARK SAPPHIRE PENGUIN,740670333854,GEjb2BkltkW6bVNW,PENGUIN BERMUDAS,47.74,0.00,0.00,A,stock_total_0
OPBB0512-413.OP/29,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,7453096726126,onPeEolPsWOnbp1v,PENGUIN PANTALONES,68.61,0.00,0.00,A,stock_total_0
OPBB0512-052.OP/38,PANTALON P/CABALLERO METAL PENGUIN,7453096726461,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBB0512-052.OP/36,PANTALON P/CABALLERO METAL PENGUIN,7453096726454,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBB0512-052.OP/34,PANTALON P/CABALLERO METAL PENGUIN,7453096726447,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBB0512-052.OP/33,PANTALON P/CABALLERO METAL PENGUIN,7453096726430,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBB0512-052.OP/32,PANTALON P/CABALLERO METAL PENGUIN,7453096726423,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBB0512-052.OP/31,PANTALON P/CABALLERO METAL PENGUIN,7453096726416,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBB0512-052.OP/30,PANTALON P/CABALLERO METAL PENGUIN,7453096726409,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBS8019-413.OP/36,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,740670239194,onPeEolPsWOnbp1v,PENGUIN PANTALONES,65.13,0.00,0.00,A,stock_total_0
OPBS8019-413.OP/33,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,740670239170,onPeEolPsWOnbp1v,PENGUIN PANTALONES,65.13,0.00,0.00,A,stock_total_0
OPBS8019-413.OP/38,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,740670239200,onPeEolPsWOnbp1v,PENGUIN PANTALONES,65.13,0.00,0.00,A,stock_total_0
OPBS8019-413.OP/34,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,740670239187,onPeEolPsWOnbp1v,PENGUIN PANTALONES,65.13,0.00,0.00,A,stock_total_0
OPBS8019-413.OP/32,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,740670239163,onPeEolPsWOnbp1v,PENGUIN PANTALONES,65.13,0.00,0.00,A,stock_total_0
OPBS8019-413.OP/31,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,740670239156,onPeEolPsWOnbp1v,PENGUIN PANTALONES,65.13,0.00,0.00,A,stock_total_0
OPBS8019-413.OP/30,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,740670239149,onPeEolPsWOnbp1v,PENGUIN PANTALONES,65.13,0.00,0.00,A,stock_total_0
OPBS8019-425.OP/34,PANTALON P/CABALLERO VINTAGE INDIGO PENGUIN,740670239279,onPeEolPsWOnbp1v,PENGUIN PANTALONES,65.13,0.00,0.00,A,stock_total_0
OPBS8019-425.OP/38,PANTALON P/CABALLERO VINTAGE INDIGO PENGUIN,740670239293,onPeEolPsWOnbp1v,PENGUIN PANTALONES,65.13,0.00,0.00,A,stock_total_0
OPBS8019-425.OP/36,PANTALON P/CABALLERO VINTAGE INDIGO PENGUIN,740670239286,onPeEolPsWOnbp1v,PENGUIN PANTALONES,65.13,0.00,0.00,A,stock_total_0
OPBS8019-425.OP/33,PANTALON P/CABALLERO VINTAGE INDIGO PENGUIN,740670239262,onPeEolPsWOnbp1v,PENGUIN PANTALONES,65.13,0.00,0.00,A,stock_total_0
OPBS8019-425.OP/32,PANTALON P/CABALLERO VINTAGE INDIGO PENGUIN,740670239255,onPeEolPsWOnbp1v,PENGUIN PANTALONES,65.13,0.00,0.00,A,stock_total_0
OPBS8019-425.OP/31,PANTALON P/CABALLERO VINTAGE INDIGO PENGUIN,740670239248,onPeEolPsWOnbp1v,PENGUIN PANTALONES,65.13,0.00,0.00,A,stock_total_0
OPBS8019-425.OP/30,PANTALON P/CABALLERO VINTAGE INDIGO PENGUIN,740670239231,onPeEolPsWOnbp1v,PENGUIN PANTALONES,65.13,0.00,0.00,A,stock_total_0
OPHS8026-413.OP/32,BERMUDA P/HOMBRE DARK SAPPHIRE PENGUIN,740670242491,GEjb2BkltkW6bVNW,PENGUIN BERMUDAS,47.74,0.00,0.00,A,stock_total_0
OPHS8026-413.OP/31,BERMUDA P/HOMBRE DARK SAPPHIRE PENGUIN,740670242484,GEjb2BkltkW6bVNW,PENGUIN BERMUDAS,47.74,0.00,0.00,A,stock_total_0
OPHS8026-413.OP/38,BERMUDA P/HOMBRE DARK SAPPHIRE PENGUIN,740670242538,GEjb2BkltkW6bVNW,PENGUIN BERMUDAS,47.74,0.00,0.00,A,stock_total_0
OPHS8026-413.OP/30,BERMUDA P/HOMBRE DARK SAPPHIRE PENGUIN,740670242477,GEjb2BkltkW6bVNW,PENGUIN BERMUDAS,47.74,0.00,0.00,A,stock_total_0
OPHS8026-413.OP/36,BERMUDA P/HOMBRE DARK SAPPHIRE PENGUIN,740670242521,GEjb2BkltkW6bVNW,PENGUIN BERMUDAS,47.74,0.00,0.00,A,stock_total_0
OPHS8026-413.OP/34,BERMUDA P/HOMBRE DARK SAPPHIRE PENGUIN,740670242514,GEjb2BkltkW6bVNW,PENGUIN BERMUDAS,47.74,0.00,0.00,A,stock_total_0
OPHS8026-413.OP/33,BERMUDA P/HOMBRE DARK SAPPHIRE PENGUIN,740670242507,GEjb2BkltkW6bVNW,PENGUIN BERMUDAS,47.74,0.00,0.00,A,stock_total_0
OPHB0001-489.OP/34,BERMUDA P/HOMBRE DARK DENIM PENGUIN,7453096727253,GEjb2BkltkW6bVNW,PENGUIN BERMUDAS,47.74,0.00,0.00,A,stock_total_0
OPHB0001-489.OP/38,BERMUDA P/HOMBRE DARK DENIM PENGUIN,7453096727277,GEjb2BkltkW6bVNW,PENGUIN BERMUDAS,47.74,0.00,0.00,A,stock_total_0
OPHB0001-489.OP/36,BERMUDA P/HOMBRE DARK DENIM PENGUIN,7453096727260,GEjb2BkltkW6bVNW,PENGUIN BERMUDAS,47.74,0.00,0.00,A,stock_total_0
OPHB0001-489.OP/33,BERMUDA P/HOMBRE DARK DENIM PENGUIN,7453096727246,GEjb2BkltkW6bVNW,PENGUIN BERMUDAS,47.74,0.00,0.00,A,stock_total_0
OPHB0001-489.OP/32,BERMUDA P/HOMBRE DARK DENIM PENGUIN,7453096727239,GEjb2BkltkW6bVNW,PENGUIN BERMUDAS,47.74,0.00,0.00,A,stock_total_0
OPHB0001-489.OP/31,BERMUDA P/HOMBRE DARK DENIM PENGUIN,7453096727222,GEjb2BkltkW6bVNW,PENGUIN BERMUDAS,47.74,0.00,0.00,A,stock_total_0
OPHB0001-489.OP/30,BERMUDA P/HOMBRE DARK DENIM PENGUIN,7453096727215,GEjb2BkltkW6bVNW,PENGUIN BERMUDAS,47.74,0.00,0.00,A,stock_total_0
OPBB0512-010.OP/34,PANTALON P/CABALLERO TRUE BLACK PENGUIN,7453096726089,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBB0512-010.OP/30,PANTALON P/CABALLERO TRUE BLACK PENGUIN,7453096726041,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBB0512-010.OP/38,PANTALON P/CABALLERO TRUE BLACK PENGUIN,7453096726102,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBB0512-010.OP/36,PANTALON P/CABALLERO TRUE BLACK PENGUIN,7453096726096,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBB0512-010.OP/33,PANTALON P/CABALLERO TRUE BLACK PENGUIN,7453096726072,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBB0512-010.OP/32,PANTALON P/CABALLERO TRUE BLACK PENGUIN,7453096726065,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBB0512-010.OP/31,PANTALON P/CABALLERO TRUE BLACK PENGUIN,7453096726058,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBB0512-010.OP/29,PANTALON P/CABALLERO TRUE BLACK PENGUIN,7453096726034,onPeEolPsWOnbp1v,PENGUIN PANTALONES,56.43,0.00,0.00,A,stock_total_0
OPBB0512-250.OP/34,PANTALON P/CABALLERO KELP PENGUIN,7453096726263,onPeEolPsWOnbp1v,PENGUIN PANTALONES,68.61,0.00,0.00,A,stock_total_0
OPBB0512-250.OP/33,PANTALON P/CABALLERO KELP PENGUIN,7453096726256,onPeEolPsWOnbp1v,PENGUIN PANTALONES,68.61,0.00,0.00,A,stock_total_0
OPBB0512-250.OP/32,PANTALON P/CABALLERO KELP PENGUIN,7453096726249,onPeEolPsWOnbp1v,PENGUIN PANTALONES,68.61,0.00,0.00,A,stock_total_0
OPBB0512-250.OP/30,PANTALON P/CABALLERO KELP PENGUIN,7453096726225,onPeEolPsWOnbp1v,PENGUIN PANTALONES,68.61,0.00,0.00,A,stock_total_0
OPBB0512-250.OP/38,PANTALON P/CABALLERO KELP PENGUIN,7453096726287,onPeEolPsWOnbp1v,PENGUIN PANTALONES,68.61,0.00,0.00,A,stock_total_0
OPBB0512-250.OP/36,PANTALON P/CABALLERO KELP PENGUIN,7453096726270,onPeEolPsWOnbp1v,PENGUIN PANTALONES,68.61,0.00,0.00,A,stock_total_0
OPBB0512-250.OP/29,PANTALON P/CABALLERO KELP PENGUIN,7453096726218,onPeEolPsWOnbp1v,PENGUIN PANTALONES,68.61,0.00,0.00,A,stock_total_0
OPBB0512-250.OP/31,PANTALON P/CABALLERO KELP PENGUIN,7453096726232,onPeEolPsWOnbp1v,PENGUIN PANTALONES,68.61,0.00,0.00,A,stock_total_0
CV-J21-002S-KA/32,PANTALON P/CABALLERO KHAKY CARVEN,CV-J21-002S-KA/O32,gArb68GE8Uo7MeyR,CARVEN JEANS,44.55,0.00,0.00,A,stock_total_0
CV-J21-002S-KA/33,PANTALON P/CABALLERO KHAKY CARVEN,CV-J21-002S-KA/O33,gArb68GE8Uo7MeyR,CARVEN PANTALON VESTIR,44.55,0.00,0.00,A,stock_total_0
CV-J21-002S-KA/30,PANTALON P/CABALLERO KHAKY CARVEN,CV-J21-002S-KA/O30,gArb68GE8Uo7MeyR,CARVEN PANTALON VESTIR,44.55,0.00,0.00,A,stock_total_0
CV-J21-002S-KA/36,PANTALON P/CABALLERO KHAKY CARVEN,CV-J21-002S-KA/O36,gArb68GE8Uo7MeyR,CARVEN PANTALON VESTIR,44.55,0.00,0.00,A,stock_total_0
CV-J21-002S-KA/34,PANTALON P/CABALLERO KHAKY CARVEN,CV-J21-002S-KA/O34,gArb68GE8Uo7MeyR,CARVEN PANTALON VESTIR,44.55,0.00,0.00,A,stock_total_0
CV-J21-002S-KA/38,PANTALON P/CABALLERO KHAKY CARVEN,CV-J21-002S-KA/O38,gArb68GE8Uo7MeyR,CARVEN PANTALON VESTIR,44.55,0.00,0.00,A,stock_total_0
CV-J21-002S-KA/40,PANTALON P/CABALLERO KHAKY CARVEN,CV-J21-002S-KA/O40,gArb68GE8Uo7MeyR,CARVEN PANTALON VESTIR,44.55,0.00,0.00,A,stock_total_0
CV-H21-068S-BX/33,PANTALON P/CABALLERO BORDEAUX CARVEN,CV-H21-068S-BX/O33,onPeEolPsWOnbp1v,CARVEN PANTALON VESTIR,42.52,0.00,0.00,A,stock_total_0
CV-H21-068S-BX/34,PANTALON P/CABALLERO BORDEAUX CARVEN,CV-H21-068S-BX/O34,onPeEolPsWOnbp1v,CARVEN PANTALON VESTIR,42.52,0.00,0.00,A,stock_total_0
CV-H21-068S-BX/32,PANTALON P/CABALLERO BORDEAUX CARVEN,CV-H21-068S-BX/O32,onPeEolPsWOnbp1v,CARVEN PANTALON VESTIR,42.52,0.00,0.00,A,stock_total_0
CV-H21-068S-BX/30,PANTALON P/CABALLERO BORDEAUX CARVEN,CV-H21-068S-BX/30,onPeEolPsWOnbp1v,CARVEN PANTALON VESTIR,42.52,0.00,0.00,A,stock_total_0
CV-H21-068S-BX/38,PANTALON P/CABALLERO BORDEAUX CARVEN,CV-H21-068S-BX/O38,onPeEolPsWOnbp1v,CARVEN PANTALON VESTIR,42.52,0.00,0.00,A,stock_total_0
CV-H21-068S-BX/40,PANTALON P/CABALLERO BORDEAUX CARVEN,CV-H21-068S-BX/O40,onPeEolPsWOnbp1v,CARVEN PANTALON VESTIR,42.52,0.00,0.00,A,stock_total_0
CV-H21-068S-BX/36,PANTALON P/CABALLERO BORDEAUX CARVEN,CV-H21-068S-BX/O36,onPeEolPsWOnbp1v,CARVEN PANTALON VESTIR,42.52,0.00,0.00,A,stock_total_0
CV-J21-001S-DKNV/30,PANTALON P/CABALLERO DARK NAVY CARVEN,CV-J21-001S-DKNV/O30,onPeEolPsWOnbp1v,CARVEN PANTALON VESTIR,42.52,0.00,0.00,A,stock_total_0
CV-J21-001S-DKNV/32,PANTALON P/CABALLERO DARK NAVY CARVEN,CV-J21-001S-DKNV/O32,onPeEolPsWOnbp1v,CARVEN PANTALON VESTIR,42.52,0.00,0.00,A,stock_total_0
CV-J21-001S-DKNV/34,PANTALON P/CABALLERO DARK NAVY CARVEN,CV-J21-001S-DKNV/O34,onPeEolPsWOnbp1v,CARVEN PANTALON VESTIR,42.52,0.00,0.00,A,stock_total_0
CV-J21-001S-DKNV/33,PANTALON P/CABALLERO DARK NAVY CARVEN,CV-J21-001S-DKNV/O33,onPeEolPsWOnbp1v,CARVEN PANTALON VESTIR,42.52,0.00,0.00,A,stock_total_0
CV-J21-001S-DKNV/38,PANTALON P/CABALLERO DARK NAVY CARVEN,CV-J21-001S-DKNV/O38,onPeEolPsWOnbp1v,CARVEN PANTALON VESTIR,42.52,0.00,0.00,A,stock_total_0
CV-J21-001S-DKNV/40,PANTALON P/CABALLERO DARK NAVY CARVEN,CV-J21-001S-DKNV/O40,onPeEolPsWOnbp1v,CARVEN PANTALON VESTIR,42.52,0.00,0.00,A,stock_total_0
CV-J21-001S-DKNV/36,PANTALON P/CABALLERO DARK NAVY CARVEN,CV-J21-001S-DKNV/O36,onPeEolPsWOnbp1v,CARVEN PANTALON VESTIR,42.52,0.00,0.00,A,stock_total_0
5CFW8715-680/XL,CAMISA CASUAL M/L ROSE PINK PERRY ELLIS,7453085645742,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,50.35,0.00,0.00,A,stock_total_0
5CFW8715-680/L,CAMISA CASUAL M/L ROSE PINK PERRY ELLIS,7453085645735,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,50.35,0.00,0.00,A,stock_total_0
5CFW8715-680/M,CAMISA CASUAL M/L ROSE PINK PERRY ELLIS,7453085645728,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,50.35,0.00,0.00,A,stock_total_0
5CFW8715-680/S,CAMISA CASUAL M/L ROSE PINK PERRY ELLIS,7453085645711,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,50.35,0.00,0.00,A,stock_total_0
4DFW8556-496/M,CAMISA CASUAL M/L KENTUCKY BLUE PERRY ELLIS,7453097419966,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,50.35,0.00,0.00,A,stock_total_0
4DFW8556-496/XXL,CAMISA CASUAL M/L KENTUCKY BLUE PERRY ELLIS,7453097419997,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,50.35,0.00,0.00,A,stock_total_0
4DFW8556-496/XL,CAMISA CASUAL M/L KENTUCKY BLUE PERRY ELLIS,7453097419980,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,50.35,0.00,0.00,A,stock_total_0
4DFW8556-496/L,CAMISA CASUAL M/L KENTUCKY BLUE PERRY ELLIS,7453097419973,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,50.35,0.00,0.00,A,stock_total_0
4DFW8556-496/S,CAMISA CASUAL M/L KENTUCKY BLUE PERRY ELLIS,7453097419959,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,50.35,0.00,0.00,A,stock_total_0
5CFW8712-499/M,CAMISA CASUAL M/L BABY BLUE PERRY ELLIS,7453085645605,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,50.35,0.00,0.00,A,stock_total_0
5CFW8712-499/XL,CAMISA CASUAL M/L BABY BLUE PERRY ELLIS,7453085645629,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,50.35,0.00,0.00,A,stock_total_0
5CFW8712-499/S,CAMISA CASUAL M/L BABY BLUE PERRY ELLIS,7453085645599,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,50.35,0.00,0.00,A,stock_total_0
5CFW8712-499/L,CAMISA CASUAL M/L BABY BLUE PERRY ELLIS,7453085645612,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,50.35,0.00,0.00,A,stock_total_0
4CHB8800-263/30X32,PANTALON P/CABALLERO CHINCHILLA PERRY ELLIS,7453097423208,onPeEolPsWOnbp1v,PERRY ELLIS PANTALONES,52.09,0.00,0.00,A,stock_total_0
4CHB8800-263/32X32,PANTALON P/CABALLERO CHINCHILLA PERRY ELLIS,7453097423215,onPeEolPsWOnbp1v,PERRY ELLIS PANTALONES,52.09,0.00,0.00,A,stock_total_0
4CHB8800-263/34X32,PANTALON P/CABALLERO CHINCHILLA PERRY ELLIS,7453097423222,onPeEolPsWOnbp1v,PERRY ELLIS PANTALONES,52.09,0.00,0.00,A,stock_total_0
4CHB8800-263/36X32,PANTALON P/CABALLERO CHINCHILLA PERRY ELLIS,7453097423239,onPeEolPsWOnbp1v,PERRY ELLIS PANTALONES,52.09,0.00,0.00,A,stock_total_0
4CHB8800-263/38X32,PANTALON P/CABALLERO CHINCHILLA PERRY ELLIS,7453097423246,onPeEolPsWOnbp1v,PERRY ELLIS PANTALONES,52.09,0.00,0.00,A,stock_total_0
CV-S01-004NV/XL,CAMISA M/L P/H CARVEN 100% ALGODON,CV-S01-004NV/OXL,gDGe7K3Zfm2yen2x,CARVEN CAMISAS,39.04,0.00,0.00,A,stock_total_0
CV-S01-004NV/S,CAMISA M/L P/H CARVEN 100% ALGODON,CV-S01-004NV/OS,gDGe7K3Zfm2yen2x,CARVEN CAMISAS,39.04,0.00,0.00,A,stock_total_0
CV-S01-004NV/M,CAMISA M/L P/H CARVEN 100% ALGODON,CV-S01-004NV/OM,gDGe7K3Zfm2yen2x,CARVEN CAMISAS,39.04,0.00,0.00,A,stock_total_0
CV-S01-004NV/L,CAMISA M/L P/H CARVEN 100% ALGODON,CV-S01-004NV/OL,gDGe7K3Zfm2yen2x,CARVEN CAMISAS,39.04,0.00,0.00,A,stock_total_0
CV-R01-261H-NV/L,CAMISA M/L P/H CARVEN 100% ALGODON,7453096727635,gDGe7K3Zfm2yen2x,CARVEN CAMISAS,39.04,0.00,0.00,A,stock_total_0
CV-R01-261H-NV/XL,CAMISA M/L P/H CARVEN 100% ALGODON,7453096727642,gDGe7K3Zfm2yen2x,CARVEN CAMISAS,39.04,0.00,0.00,A,stock_total_0
CV-R01-261H-NV/M,CAMISA M/L P/H CARVEN 100% ALGODON,7453096727628,gDGe7K3Zfm2yen2x,CARVEN CAMISAS,39.04,0.00,0.00,A,stock_total_0
CV-R01-261H-NV/S,CAMISA M/L P/H CARVEN 100% ALGODON,7453096727611,gDGe7K3Zfm2yen2x,CARVEN CAMISAS,39.04,0.00,0.00,A,stock_total_0
CV-L11-032BU/44,TERNO P/CABALLERO CARVEN,CV-L11-032BU/O44,GP9aQE1Xc6g9aDMQ,CARVEN TERNOS,165.13,0.00,0.00,A,stock_total_0
CV-L11-032BU/40,TERNO P/CABALLERO CARVEN,CV-L11-032BU/O40,GP9aQE1Xc6g9aDMQ,CARVEN TERNOS,165.13,0.00,0.00,A,stock_total_0
CV-L11-032BU/46,TERNO P/CABALLERO CARVEN ,CV-L11-032BU/O46,GP9aQE1Xc6g9aDMQ,CARVEN TERNOS,165.13,0.00,0.00,A,stock_total_0
CV-L11-032BU/36,TERNO P/CABALLERO CARVEN,CV-L11-032BU/O36,GP9aQE1Xc6g9aDMQ,CARVEN TERNOS,165.13,0.00,0.00,A,stock_total_0
CV-L11-032BU/42,TERNO P/CABALLERO CARVEN,CV-L11-032BU/O42,GP9aQE1Xc6g9aDMQ,CARVEN TERNOS,147.74,0.00,0.00,A,stock_total_0
CV-L11-032BU/38,TERNO P/CABALLERO CARVEN,CV-L11-032BU/O38,GP9aQE1Xc6g9aDMQ,CARVEN TERNOS,165.13,0.00,0.00,A,stock_total_0
AR-2018-7,BISTUTERIA LUNA SUR MODELOS,AR-2018-7,3RBe3D1qsmoxaLJr,,47.74,0.00,0.00,A,stock_total_0
AR-2018-1,BISTUTERIA LUNA SUR MODELOS,AR-2018-1,3RBe3D1qsmoxaLJr,,11.21,0.00,0.00,A,stock_total_0
AR-2018-2,BISTUTERIA LUNA SUR MODELOS,AR-2018-2,3RBe3D1qsmoxaLJr,,17.30,0.00,0.00,A,stock_total_0
AR-2018-3,BISTUTERIA LUNA SUR MODELOS,AR-2018-3,3RBe3D1qsmoxaLJr,,20.78,0.00,0.00,A,stock_total_0
AR-2018-4,BISTUTERIA LUNA SUR MODELOS,AR-2018-4,3RBe3D1qsmoxaLJr,,25.13,0.00,0.00,A,stock_total_0
AR-2018-5,BISTUTERIA LUNA SUR MODELOS,AR-2018-5,3RBe3D1qsmoxaLJr,,31.22,0.00,0.00,A,stock_total_0
AR-2018-6,BISTUTERIA LUNA SUR MODELOS,AR-2018-6,3RBe3D1qsmoxaLJr,,39.04,0.00,0.00,A,stock_total_0
PT-1585-11/40,PANTALON / TERNO BRUNO CASSINI,PT-1585-11/O40,onPeEolPsWOnbp1v,CASSINI PANTALON DE VESTIR,39.04,0.00,0.00,A,stock_total_0
TK-10-701B-5/20,TERNO P/NIÑO NAVY TED LAPIDUS INC. CAMISA + CORBATA,TK-10-701B-5/O20,OjZdyPO9rtNKJbJ4,TERNO NIÑOS TED LAPIDUS,169.55,0.00,0.00,A,stock_total_0
