id,match_method,product_tmpl_id/id,Internal Reference,Barcode,Name,Variant Values,Sales Price,Cost
__export__.product_product_85479_86ec1d82,tmpl_id,__import__.product_template_23e4246_16_pat,23E4246-16-PAT/52,23E424616202552PT,Leva 23E4246-16-PAT,Talla: 52,173.83,0.00
__export__.product_product_85478_52ff795c,tmpl_id,__import__.product_template_23e4246_16_pat,23E4246-16-PAT/50,23E424616202550PT,Leva 23E4246-16-PAT,Talla: 50,173.83,0.00
__export__.product_product_85486_c36add79,tmpl_id,__import__.product_template_geo1982_4,GEO1982-4/50,G19820420251250,Leva GEO1982-4,Talla: 50,165.13,0.00
__export__.product_product_85495_a1d19045,tmpl_id,__import__.product_template_23e4246_16,23E4246-16/52,23E424616202552,Leva 23E4246-16,Talla: 52,165.13,0.00
__export__.product_product_85496_f36589e7,tmpl_id,__import__.product_template_23e4246_16,23E4246-16/54,23E424616202554,Leva 23E4246-16,Talla: 54,165.13,0.00
__export__.product_product_85467_7252ace3,tmpl_id,__import__.product_template_24b11398_157,24B11398-157/60,24B113981572560,Leva 24B11398-157,Talla: 60,165.13,0.00
__export__.product_product_85466_5f844485,tmpl_id,__import__.product_template_24b11398_157,24B11398-157/58,24B113981572558,Leva 24B11398-157,Talla: 58,165.13,0.00
__export__.product_product_85465_73247243,tmpl_id,__import__.product_template_24b11398_157,24B11398-157/56,24B113981572556,Leva 24B11398-157,Talla: 56,165.13,0.00
__export__.product_product_85477_fe65de05,tmpl_id,__import__.product_template_23e4246_16_pat,23E4246-16-PAT/48,23E424616202548PT,Leva 23E4246-16-PAT,Talla: 48,173.83,0.00
__export__.product_product_85476_4cf157f1,tmpl_id,__import__.product_template_23e4246_16_pat,23E4246-16-PAT/46,23E424616202546PT,Leva 23E4246-16-PAT,Talla: 46,173.83,0.00
__export__.product_product_85457_09c598af,tmpl_id,__import__.product_template_geo1982_1,GEO1982-1/56,G19820120251256,Leva GEO1982-1,Talla: 56,165.13,0.00
__export__.product_product_85483_99870754,tmpl_id,__import__.product_template_23e4246_16_pat,23E4246-16-PAT/60,23E424616202560PT,Leva 23E4246-16-PAT,Talla: 60,173.83,0.00
__export__.product_product_85485_fc626966,tmpl_id,__import__.product_template_geo1982_4,GEO1982-4/48,G19820420251248,Leva GEO1982-4,Talla: 48,165.13,0.00
__export__.product_product_85471_2895f2c8,tmpl_id,__import__.product_template_hd19152_4,HD19152-4/52,HD1915204202552,Leva HD19152-4,Talla: 52,165.13,0.00
__export__.product_product_85472_0fe4fff9,tmpl_id,__import__.product_template_hd19152_4,HD19152-4/54,HD1915204202554,Leva HD19152-4,Talla: 54,165.13,0.00
__export__.product_product_85469_fc046f10,tmpl_id,__import__.product_template_hd19152_4,HD19152-4/48,HD1915204202548,Leva HD19152-4,Talla: 48,165.13,0.00
__export__.product_product_85507_e0ae9371,tmpl_id,__import__.product_template_hd19152_23,HD19152-23/60,HD1915223202560,Leva HD19152-23,Talla: 60,165.13,0.00
__export__.product_product_85506_84b6d394,tmpl_id,__import__.product_template_hd19152_23,HD19152-23/58,HD1915223202558,Leva HD19152-23,Talla: 58,165.13,0.00
__export__.product_product_85505_58bc8634,tmpl_id,__import__.product_template_hd19152_23,HD19152-23/56,HD1915223202556,Leva HD19152-23,Talla: 56,165.13,0.00
__export__.product_product_85449_3fd59c31,tmpl_id,__import__.product_template_23e4246_13_pat,23E4246-13-PAT/56,23E424613202556PT,Leva 23E4246-13-PAT,Talla: 56,173.83,0.00
__export__.product_product_85494_4c22df0d,tmpl_id,__import__.product_template_23e4246_16,23E4246-16/50,23E424616202550,Leva 23E4246-16,Talla: 50,165.13,0.00
__export__.product_product_85451_f299008d,tmpl_id,__import__.product_template_23e4246_13_pat,23E4246-13-PAT/60,23E424613202560PT,Leva 23E4246-13-PAT,Talla: 60,173.83,0.00
__export__.product_product_85475_27f804ad,tmpl_id,__import__.product_template_hd19152_4,HD19152-4/60,HD1915204202560,Leva HD19152-4,Talla: 60,165.13,0.00
__export__.product_product_85474_8eab0ec6,tmpl_id,__import__.product_template_hd19152_4,HD19152-4/58,HD1915204202558,Leva HD19152-4,Talla: 58,165.13,0.00
__export__.product_product_85493_8ccfcd06,tmpl_id,__import__.product_template_23e4246_16,23E4246-16/48,23E424616202548,Leva 23E4246-16,Talla: 48,165.13,0.00
__export__.product_product_85492_086a8d11,tmpl_id,__import__.product_template_23e4246_16,23E4246-16/46,23E424616202546,Leva 23E4246-16,Talla: 46,165.13,0.00
__export__.product_product_85468_417f0f04,tmpl_id,__import__.product_template_hd19152_4,HD19152-4/46,HD1915204202546,Leva HD19152-4,Talla: 46,165.13,0.00
__export__.product_product_85482_81ebbfff,tmpl_id,__import__.product_template_23e4246_16_pat,23E4246-16-PAT/58,23E424616202558PT,Leva 23E4246-16-PAT,Talla: 58,173.83,0.00
__export__.product_product_85473_0eea4a3d,tmpl_id,__import__.product_template_hd19152_4,HD19152-4/56,HD1915204202556,Leva HD19152-4,Talla: 56,165.13,0.00
__export__.product_product_85452_26b8f19a,tmpl_id,__import__.product_template_geo1982_1,GEO1982-1/46,G19820120251246,Leva GEO1982-1,Talla: 46,165.13,0.00
__export__.product_product_85481_0a324ae6,tmpl_id,__import__.product_template_23e4246_16_pat,23E4246-16-PAT/56,23E424616202556PT,Leva 23E4246-16-PAT,Talla: 56,173.83,0.00
__export__.product_product_85489_3fa8d9cb,tmpl_id,__import__.product_template_geo1982_4,GEO1982-4/56,G19820420251256,Leva GEO1982-4,Talla: 56,165.13,0.00
__export__.product_product_85456_ae4baa2a,tmpl_id,__import__.product_template_geo1982_1,GEO1982-1/54,G19820120251254,Leva GEO1982-1,Talla: 54,165.13,0.00
__export__.product_product_85484_c0b976a5,tmpl_id,__import__.product_template_geo1982_4,GEO1982-4/46,G19820420251246,Leva GEO1982-4,Talla: 46,165.13,0.00
__export__.product_product_85498_0dc7765d,tmpl_id,__import__.product_template_23e4246_16,23E4246-16/58,23E424616202558,Leva 23E4246-16,Talla: 58,165.13,0.00
__export__.product_product_85499_2a3e14e5,tmpl_id,__import__.product_template_23e4246_16,23E4246-16/60,23E424616202560,Leva 23E4246-16,Talla: 60,165.13,0.00
__export__.product_product_85459_840dd5c5,tmpl_id,__import__.product_template_geo1982_1,GEO1982-1/60,G19820120251260,Leva GEO1982-1,Talla: 60,165.13,0.00
__export__.product_product_85497_f250f866,tmpl_id,__import__.product_template_23e4246_16,23E4246-16/56,23E424616202556,Leva 23E4246-16,Talla: 56,165.13,0.00
__export__.product_product_85487_12056f5b,tmpl_id,__import__.product_template_geo1982_4,GEO1982-4/52,G19820420251252,Leva GEO1982-4,Talla: 52,165.13,0.00
__export__.product_product_85458_57fc3a27,tmpl_id,__import__.product_template_geo1982_1,GEO1982-1/58,G19820120251258,Leva GEO1982-1,Talla: 58,165.13,0.00
__export__.product_product_85503_39620086,tmpl_id,__import__.product_template_hd19152_23,HD19152-23/52,HD1915223202552,Leva HD19152-23,Talla: 52,165.13,0.00
__export__.product_product_85504_25c486de,tmpl_id,__import__.product_template_hd19152_23,HD19152-23/54,HD1915223202554,Leva HD19152-23,Talla: 54,165.13,0.00
__export__.product_product_85502_6c5d6723,tmpl_id,__import__.product_template_hd19152_23,HD19152-23/50,HD1915223202550,Leva HD19152-23,Talla: 50,165.13,0.00
__export__.product_product_85501_f5910ee5,tmpl_id,__import__.product_template_hd19152_23,HD19152-23/48,HD1915223202548,Leva HD19152-23,Talla: 48,165.13,0.00
__export__.product_product_85500_8c068da7,tmpl_id,__import__.product_template_hd19152_23,HD19152-23/46,HD1915223202546,Leva HD19152-23,Talla: 46,165.13,0.00
__export__.product_product_85491_99d4c604,tmpl_id,__import__.product_template_geo1982_4,GEO1982-4/60,G19820420251260,Leva GEO1982-4,Talla: 60,165.13,0.00
__export__.product_product_85488_37748278,tmpl_id,__import__.product_template_geo1982_4,GEO1982-4/54,G19820420251254,Leva GEO1982-4,Talla: 54,165.13,0.00
__export__.product_product_85490_e29771ca,tmpl_id,__import__.product_template_geo1982_4,GEO1982-4/58,G19820420251258,Leva GEO1982-4,Talla: 58,165.13,0.00
__export__.product_product_85464_ca3ed9b1,tmpl_id,__import__.product_template_24b11398_157,24B11398-157/54,24B113981572554,Leva 24B11398-157,Talla: 54,165.13,0.00
__export__.product_product_85463_927bb07c,tmpl_id,__import__.product_template_24b11398_157,24B11398-157/52,24B113981572552,Leva 24B11398-157,Talla: 52,165.13,0.00
__export__.product_product_85515_e9ddabec,tmpl_id,__import__.product_template_23e4246_4_pat,23E4246-4-PAT/60,23E424604202560PT,Leva 23E4246-4-PAT,Talla: 60,173.83,0.00
__export__.product_product_85516_ef21d220,tmpl_id,__import__.product_template_23e4246_4,23E4246-4/46,23E424604202546,Leva 23E4246-4,Talla: 46,165.13,0.00
__export__.product_product_85517_5daab4d5,tmpl_id,__import__.product_template_23e4246_4,23E4246-4/48,23E424604202548,Leva 23E4246-4,Talla: 48,165.13,0.00
__export__.product_product_85518_2886dd79,tmpl_id,__import__.product_template_23e4246_4,23E4246-4/50,23E424604202550,Leva 23E4246-4,Talla: 50,165.13,0.00
__export__.product_product_85526_75cf818b,tmpl_id,__import__.product_template_23e4246_12,23E4246-12/50,23E424612202550,Leva 23E4246-12,Talla: 50,165.13,0.00
__export__.product_product_85525_0c1e6f6e,tmpl_id,__import__.product_template_23e4246_12,23E4246-12/48,23E424612202548,Leva 23E4246-12,Talla: 48,165.13,0.00
__export__.product_product_85524_7404e36b,tmpl_id,__import__.product_template_23e4246_12,23E4246-12/46,23E424612202546,Leva 23E4246-12,Talla: 46,165.13,0.00
__export__.product_product_85523_dc0645a2,tmpl_id,__import__.product_template_23e4246_4,23E4246-4/60,23E424604202560,Leva 23E4246-4,Talla: 60,165.13,0.00
__export__.product_product_85522_93f9d966,tmpl_id,__import__.product_template_23e4246_4,23E4246-4/58,23E424604202558,Leva 23E4246-4,Talla: 58,165.13,0.00
__export__.product_product_85521_0e634589,tmpl_id,__import__.product_template_23e4246_4,23E4246-4/56,23E424604202556,Leva 23E4246-4,Talla: 56,165.13,0.00
__export__.product_product_85520_19e53097,tmpl_id,__import__.product_template_23e4246_4,23E4246-4/54,23E424604202554,Leva 23E4246-4,Talla: 54,165.13,0.00
__export__.product_product_85519_bcc2e8ed,tmpl_id,__import__.product_template_23e4246_4,23E4246-4/52,23E424604202552,Leva 23E4246-4,Talla: 52,165.13,0.00
__export__.product_product_85537_d297947e,tmpl_id,__import__.product_template_23e4246_12_pat,23E4246-12-PAT/56,23E424612202556PT,Leva 23E4246-12-PAT,Talla: 56,173.83,0.00
__export__.product_product_85538_b26dffdc,tmpl_id,__import__.product_template_23e4246_12_pat,23E4246-12-PAT/58,23E424612202558PT,Leva 23E4246-12-PAT,Talla: 58,173.83,0.00
__export__.product_product_85536_bfc15eca,tmpl_id,__import__.product_template_23e4246_12_pat,23E4246-12-PAT/54,23E424612202554PT,Leva 23E4246-12-PAT,Talla: 54,173.83,0.00
__export__.product_product_85535_b4c081fb,tmpl_id,__import__.product_template_23e4246_12_pat,23E4246-12-PAT/52,23E424612202552PT,Leva 23E4246-12-PAT,Talla: 52,173.83,0.00
__export__.product_product_85534_de8f0069,tmpl_id,__import__.product_template_23e4246_12_pat,23E4246-12-PAT/50,23E424612202550PT,Leva 23E4246-12-PAT,Talla: 50,173.83,0.00
__export__.product_product_85511_80f8aab7,tmpl_id,__import__.product_template_23e4246_4_pat,23E4246-4-PAT/52,23E424604202552PT,Leva 23E4246-4-PAT,Talla: 52,173.83,0.00
__export__.product_product_85510_29e3fe36,tmpl_id,__import__.product_template_23e4246_4_pat,23E4246-4-PAT/50,23E424604202550PT,Leva 23E4246-4-PAT,Talla: 50,173.83,0.00
__export__.product_product_85509_7fc01c1f,tmpl_id,__import__.product_template_23e4246_4_pat,23E4246-4-PAT/48,23E424604202548PT,Leva 23E4246-4-PAT,Talla: 48,173.83,0.00
__export__.product_product_85531_ba71279c,tmpl_id,__import__.product_template_23e4246_12,23E4246-12/60,23E424612202560,Leva 23E4246-12,Talla: 60,165.13,0.00
__export__.product_product_85447_1b360fb7,tmpl_id,__import__.product_template_23e4246_13_pat,23E4246-13-PAT/52,23E424613202552PT,Leva 23E4246-13-PAT,Talla: 52,173.83,0.00
__export__.product_product_85448_26f3303a,tmpl_id,__import__.product_template_23e4246_13_pat,23E4246-13-PAT/54,23E424613202554PT,Leva 23E4246-13-PAT,Talla: 54,173.83,0.00
__export__.product_product_85529_01be3efc,tmpl_id,__import__.product_template_23e4246_12,23E4246-12/56,23E424612202556,Leva 23E4246-12,Talla: 56,165.13,0.00
__export__.product_product_85530_604a1162,tmpl_id,__import__.product_template_23e4246_12,23E4246-12/58,23E424612202558,Leva 23E4246-12,Talla: 58,165.13,0.00
__export__.product_product_85528_5ae5ca95,tmpl_id,__import__.product_template_23e4246_12,23E4246-12/54,23E424612202554,Leva 23E4246-12,Talla: 54,165.13,0.00
__export__.product_product_85527_4301d065,tmpl_id,__import__.product_template_23e4246_12,23E4246-12/52,23E424612202552,Leva 23E4246-12,Talla: 52,165.13,0.00
__export__.product_product_85508_6b7f3a00,tmpl_id,__import__.product_template_23e4246_4_pat,23E4246-4-PAT/46,23E424604202546PT,Leva 23E4246-4-PAT,Talla: 46,173.83,0.00
__export__.product_product_85512_64e2127a,tmpl_id,__import__.product_template_23e4246_4_pat,23E4246-4-PAT/54,23E424604202554PT,Leva 23E4246-4-PAT,Talla: 54,173.83,0.00
__export__.product_product_85513_2fc55d11,tmpl_id,__import__.product_template_23e4246_4_pat,23E4246-4-PAT/56,23E424604202556PT,Leva 23E4246-4-PAT,Talla: 56,173.83,0.00
__export__.product_product_85514_bfa91901,tmpl_id,__import__.product_template_23e4246_4_pat,23E4246-4-PAT/58,23E424604202558PT,Leva 23E4246-4-PAT,Talla: 58,173.83,0.00
__export__.product_product_85532_99a74ca9,tmpl_id,__import__.product_template_23e4246_12_pat,23E4246-12-PAT/46,23E424612202546PT,Leva 23E4246-12-PAT,Talla: 46,173.83,0.00
__export__.product_product_85533_a08b9491,tmpl_id,__import__.product_template_23e4246_12_pat,23E4246-12-PAT/48,23E424612202548PT,Leva 23E4246-12-PAT,Talla: 48,173.83,0.00
__export__.product_product_85445_c44f1fec,tmpl_id,__import__.product_template_23e4246_13_pat,23E4246-13-PAT/48,23E424613202548PT,Leva 23E4246-13-PAT,Talla: 48,173.83,0.00
__export__.product_product_85446_8fd17e5b,tmpl_id,__import__.product_template_23e4246_13_pat,23E4246-13-PAT/50,23E424613202550PT,Leva 23E4246-13-PAT,Talla: 50,173.83,0.00
__export__.product_product_85539_f67773b1,tmpl_id,__import__.product_template_ve_ela_stp,VE-ELA-STP-M,VE-ELA-STP-M,VESTIDO ELA ESTAMPADO,Talla: M,198.17,0.00
__export__.product_product_85540_1cf25dfc,tmpl_id,__import__.product_template_ve_ela_stp,VE-ELA-STP-L,VE-ELA-STP-L,VESTIDO ELA ESTAMPADO,Talla: L,198.17,0.00
__export__.product_product_85544_057b5da8,tmpl_id,__import__.product_template_ve_clarisa_bge,VE-CLARISA-BGE-XL,VE-CLARISA-BGE-XL,VESTIDO CLARISA BEIGE,Talla: XL,182.52,0.00
__export__.product_product_85542_8ed98dc5,tmpl_id,__import__.product_template_ve_clarisa_bge,VE-CLARISA-BGE-M,VE-CLARISA-BGE-M,VESTIDO CLARISA BEIGE,Talla: M,182.52,0.00
__export__.product_product_85543_85a4260b,tmpl_id,__import__.product_template_ve_clarisa_bge,VE-CLARISA-BGE-L,VE-CLARISA-BGE-L,VESTIDO CLARISA BEIGE,Talla: L,182.52,0.00
__export__.product_product_85546_60ddb3c0,tmpl_id,__import__.product_template_ve_micaela_pi,VE-MICAELA-PI-XL,VE-MICAELA-PI-XL,VESTIDO MICAELA PISTACHO,Talla: XL,182.52,0.00
__export__.product_product_85545_acaa3417,tmpl_id,__import__.product_template_ve_micaela_pi,VE-MICAELA-PI-L,VE-MICAELA-PI-L,VESTIDO MICAELA PISTACHO,Talla: L,182.52,0.00
__export__.product_product_85549_568092a2,tmpl_id,__import__.product_template_ve_micaela_az,VE-MICAELA-AZ-XL,VE-MICAELA-AZ-XL,VESTIDO MICAELA AZUL,Talla: XL,182.52,0.00
__export__.product_product_85548_111bd446,tmpl_id,__import__.product_template_ve_micaela_az,VE-MICAELA-AZ-L,VE-MICAELA-AZ-L,VESTIDO MICAELA AZUL,Talla: L,182.52,0.00
__export__.product_product_85547_a20fb26d,tmpl_id,__import__.product_template_ve_micaela_az,VE-MICAELA-AZ-M,VE-MICAELA-AZ-M,VESTIDO MICAELA AZUL,Talla: M,182.52,0.00
__export__.product_product_85551_6f5fdb4d,tmpl_id,__import__.product_template_ve_whit_bge,VE-WHIT-BGE-XL,VE-WHIT-BGE-XL,VESTIDO WHITNEY BEIGE CIRCULOS,Talla: XL,172.09,0.00
__export__.product_product_85550_ee7d5c04,tmpl_id,__import__.product_template_ve_whit_bge,VE-WHIT-BGE-L,VE-WHIT-BGE-L,VESTIDO WHITNEY BEIGE CIRCULOS,Talla: L,172.09,0.00
__export__.product_product_85552_bf3f5596,tmpl_id,__import__.product_template_ve_carson_mus,VE-CARSON-MUS-M,VE-CARSON-MUS-M,VESTIDO CARSON MUSTARD,Talla: M,156.43,0.00
__export__.product_product_85553_7e92c90b,tmpl_id,__import__.product_template_ve_carson_mus,VE-CARSON-MUS-L,VE-CARSON-MUS-L,VESTIDO CARSON MUSTARD,Talla: L,156.43,0.00
__export__.product_product_85555_7d18eb9c,tmpl_id,__import__.product_template_ve_carson_vn,VE-CARSON-VN-XL,VE-CARSON-VN-XL,VESTIDO CARSON VINO,Talla: XL,156.43,0.00
__export__.product_product_85554_00611ebc,tmpl_id,__import__.product_template_ve_carson_vn,VE-CARSON-VN-L,VE-CARSON-VN-L,VESTIDO CARSON VINO,Talla: L,156.43,0.00
__export__.product_product_85558_e87ae37c,tmpl_id,__import__.product_template_set_chris_wh,SET-CHRIS-WH-XL,SET-CHRIS-WH-XL,SET CHRISTINE WHITE,Talla: XL,166.87,0.00
__export__.product_product_85556_4df9754d,tmpl_id,__import__.product_template_set_chris_wh,SET-CHRIS-WH-M,SET-CHRIS-WH-M,SET CHRISTINE WHITE,Talla: M,166.87,0.00
__export__.product_product_85557_3fb5ef4a,tmpl_id,__import__.product_template_set_chris_wh,SET-CHRIS-WH-L,SET-CHRIS-WH-L,SET CHRISTINE WHITE,Talla: L,166.87,0.00
__export__.product_product_85568_2d3262ef,tmpl_id,__import__.product_template_zp_0907_brw,ZP-0907-BRW/10,ZP-0907-BRW/10,Zapato ZP-0907-BRW,Talla: 10,152.09,0.00
__export__.product_product_85567_4c5d2ab2,tmpl_id,__import__.product_template_zp_0907_brw,ZP-0907-BRW/9.5,ZP-0907-BRW/9.5,Zapato ZP-0907-BRW,Talla: 9.5,152.09,0.00
__export__.product_product_85566_961e68bd,tmpl_id,__import__.product_template_zp_0907_brw,ZP-0907-BRW/9,ZP-0907-BRW/9,Zapato ZP-0907-BRW,Talla: 9,152.09,0.00
__export__.product_product_85565_aaa35838,tmpl_id,__import__.product_template_zp_0907_brw,ZP-0907-BRW/8.5,ZP-0907-BRW/8.5,Zapato ZP-0907-BRW,Talla: 8.5,152.09,0.00
__export__.product_product_85563_a4274f13,tmpl_id,__import__.product_template_zp_0907_brw,ZP-0907-BRW/7.5,ZP-0907-BRW/7.5,Zapato ZP-0907-BRW,Talla: 7.5,152.09,0.00
__export__.product_product_85562_4bde9fed,tmpl_id,__import__.product_template_zp_0907_brw,ZP-0907-BRW/7,ZP-0907-BRW/7,Zapato ZP-0907-BRW,Talla: 7,152.09,0.00
__export__.product_product_85561_fb91dbed,tmpl_id,__import__.product_template_zp_0907_brw,ZP-0907-BRW/6.5,ZP-0907-BRW/6.5,Zapato ZP-0907-BRW,Talla: 6.5,152.09,0.00
__export__.product_product_85579_82c5e316,tmpl_id,__import__.product_template_ve_lucero_nvy,VE-LUCERO-NVY/XL,VE-LUCERO-NVY/XL,VESTIDO LUCERO NAVY,Talla: XL,138.17,0.00
__export__.product_product_85578_437f52a2,tmpl_id,__import__.product_template_ve_lucero_nvy,VE-LUCERO-NVY/L,VE-LUCERO-NVY/L,VESTIDO LUCERO NAVY,Talla: L,138.17,0.00
__export__.product_product_85582_79a158ce,tmpl_id,__import__.product_template_ve_nino_bge,VE-NINO-BGE/S,VE-NINO-BGE/S,VESTIDO NINOSKA BEIGE,Talla: S,108.61,0.00
__export__.product_product_85583_d3c11d2a,tmpl_id,__import__.product_template_ve_nino_bge,VE-NINO-BGE/M,VE-NINO-BGE/M,VESTIDO NINOSKA BEIGE,Talla: M,108.61,0.00
__export__.product_product_85584_a28faaa3,tmpl_id,__import__.product_template_ve_nino_bge,VE-NINO-BGE/L,VE-NINO-BGE/L,VESTIDO NINOSKA BEIGE,Talla: L,108.61,0.00
__export__.product_product_85585_1c86a332,tmpl_id,__import__.product_template_ve_ariana_wh,VE-ARIANA-WH/M,VE-ARIANA-WH/M,VESTIDO ARIANA WHITE,Talla: M,138.17,0.00
__export__.product_product_85586_bdb85514,tmpl_id,__import__.product_template_ve_ariana_wh,VE-ARIANA-WH/L,VE-ARIANA-WH/L,VESTIDO ARIANA WHITE,Talla: L,138.17,0.00
__export__.product_product_85589_9f6e0e4c,tmpl_id,__import__.product_template_bl_rive_wh,BL-RIVE-WH-/XL,BL-RIVE-WH-/XL,BLUSA RIVERA WHITE,Talla: XL,55.57,0.00
__export__.product_product_85587_0c4db56b,tmpl_id,__import__.product_template_bl_rive_wh,BL-RIVE-WH-/M,BL-RIVE-WH-/M,BLUSA RIVERA WHITE,Talla: M,55.57,0.00
__export__.product_product_85588_610cfa82,tmpl_id,__import__.product_template_bl_rive_wh,BL-RIVE-WH-/L,BL-RIVE-WH-/L,BLUSA RIVERA WHITE,Talla: L,55.57,0.00
__export__.product_product_85592_f67c3e34,tmpl_id,__import__.product_template_bl_rive_cel,BL-RIVE-CEL-/XL,BL-RIVE-CEL-/XL,BLUSA RIVERA CELESTE,Talla: XL,55.57,0.00
__export__.product_product_85590_3cf70d31,tmpl_id,__import__.product_template_bl_rive_cel,BL-RIVE-CEL-/M,BL-RIVE-CEL-/M,BLUSA RIVERA CELESTE,Talla: M,55.57,0.00
__export__.product_product_85591_0346dff2,tmpl_id,__import__.product_template_bl_rive_cel,BL-RIVE-CEL-/L,BL-RIVE-CEL-/L,BLUSA RIVERA CELESTE,Talla: L,55.57,0.00
__export__.product_product_85593_7c786238,tmpl_id,__import__.product_template_bl_vale_mok,BL-VALE-MOK-S,BL-VALE-MOK-S,BLUSA VALENTINE MOKA,Talla: S,69.48,0.00
__export__.product_product_85594_044b3243,tmpl_id,__import__.product_template_bl_vale_mok,BL-VALE-MOK-M,BL-VALE-MOK-M,BLUSA VALENTINE MOKA,Talla: M,69.48,0.00
__export__.product_product_85595_7f3ed935,tmpl_id,__import__.product_template_bl_vale_mok,BL-VALE-MOK-L,BL-VALE-MOK-L,BLUSA VALENTINE MOKA,Talla: L,69.48,0.00
__export__.product_product_85598_fb3d6db0,tmpl_id,__import__.product_template_bl_butt_wh,BL-BUTT-WH/XL,BL-BUTT-WH/XL,BLUSA BUTTERFLY WHITE,Talla: XL,55.57,0.00
__export__.product_product_85596_a7c01d6b,tmpl_id,__import__.product_template_bl_butt_wh,BL-BUTT-WH/M,BL-BUTT-WH/M,BLUSA BUTTERFLY WHITE,Talla: M,55.57,0.00
__export__.product_product_85597_61e58167,tmpl_id,__import__.product_template_bl_butt_wh,BL-BUTT-WH/L,BL-BUTT-WH/L,BLUSA BUTTERFLY WHITE,Talla: L,55.57,0.00
__export__.product_product_85606_20a5cb89,tmpl_id,__import__.product_template_pt_23e312010_4,PT-23E312010-4/40,PT-23E312010-4/40,Pantalon PT-23E312010-4,Talla: 40,47.74,0.00
__export__.product_product_85609_390f7ad4,tmpl_id,__import__.product_template_pt_24c29918_20,PT-24C29918-20/38,PT-24C29918-20/38,Pantalon PT-24C29918-20,Talla: 38,47.74,0.00
__export__.product_product_85612_7de3d9da,tmpl_id,__import__.product_template_pt_23c25168_220,PT-23C25168-220/34,PT-23C25168-220/34,Pantalon PT-23C25168-220,Talla: 34,56.43,0.00
__export__.product_product_85617_6438d34c,tmpl_id,__import__.product_template_25c0905_81bc_2,25C0905-81BC-2/52,2509058125095234,Terno 25C0905-81BC-2,Talla: 52,260.78,0.00
__export__.product_product_85621_3a350edb,tmpl_id,__import__.product_template_25c29375_56bc_2,25C29375-56BC-2/46,2529375562594628,Terno 25C29375-56BC-2,Talla: 46,260.78,0.00
__export__.product_product_85622_d0f771b4,tmpl_id,__import__.product_template_25c29375_56bc_2,25C29375-56BC-2/48,2529375562594830,Terno 25C29375-56BC-2,Talla: 48,260.78,0.00
__export__.product_product_85623_7b092961,tmpl_id,__import__.product_template_25c29375_56bc_2,25C29375-56BC-2/50,2529375562595032,Terno 25C29375-56BC-2,Talla: 50,260.78,0.00
__export__.product_product_85624_3bc35067,tmpl_id,__import__.product_template_25c29375_56bc_2,25C29375-56BC-2/52,2529375562595234,Terno 25C29375-56BC-2,Talla: 52,260.78,0.00
__export__.product_product_85625_372214b7,tmpl_id,__import__.product_template_25c29375_56bc_2,25C29375-56BC-2/54,2529375562595436,Terno 25C29375-56BC-2,Talla: 54,260.78,0.00
__export__.product_product_85634_ae652c49,tmpl_id,__import__.product_template_ch_25b231291_1,CH-25B231291-1/58,252312911C125958,Chaleco CH-25B231291-1,Talla: 58,43.39,0.00
__export__.product_product_85633_481bf7c5,tmpl_id,__import__.product_template_ch_25b231291_1,CH-25B231291-1/56,252312911C125956,Chaleco CH-25B231291-1,Talla: 56,43.39,0.00
__export__.product_product_85637_c60596bc,tmpl_id,__import__.product_template_ch_25c0905_101,CH-25C0905-101/50,250905101C1250950,Chaleco CH-25C0905-101,Talla: 50,43.39,0.00
__export__.product_product_85620_eba3da50,tmpl_id,__import__.product_template_25c0905_81bc_2,25C0905-81BC-2/58,2509058125095840,Terno 25C0905-81BC-2,Talla: 58,260.78,0.00
__export__.product_product_85626_054b8125,tmpl_id,__import__.product_template_25c29375_56bc_2,25C29375-56BC-2/56,2529375562595638,Terno 25C29375-56BC-2,Talla: 56,260.78,0.00
__export__.product_product_85627_8e7323ae,tmpl_id,__import__.product_template_25c29375_56bc_2,25C29375-56BC-2/58,2529375562595840,Terno 25C29375-56BC-2,Talla: 58,260.78,0.00
__export__.product_product_85643_dc86722b,tmpl_id,__import__.product_template_25c0905_101bc_2,25C0905-101BC-2/48,25090510125094830,Terno 25C0905-101BC-2,Talla: 48,260.78,0.00
__export__.product_product_85644_57afd112,tmpl_id,__import__.product_template_25c0905_101bc_2,25C0905-101BC-2/50,25090510125095032,Terno 25C0905-101BC-2,Talla: 50,260.78,0.00
__export__.product_product_85645_29e203ea,tmpl_id,__import__.product_template_25c0905_101bc_2,25C0905-101BC-2/52,25090510125095234,Terno 25C0905-101BC-2,Talla: 52,260.78,0.00
__export__.product_product_85646_f00fb47e,tmpl_id,__import__.product_template_25c0905_101bc_2,25C0905-101BC-2/54,25090510125095436,Terno 25C0905-101BC-2,Talla: 54,260.78,0.00
__export__.product_product_85647_3e3a312b,tmpl_id,__import__.product_template_25c0905_101bc_2,25C0905-101BC-2/56,25090510125095638,Terno 25C0905-101BC-2,Talla: 56,260.78,0.00
__export__.product_product_85648_f60a94ea,tmpl_id,__import__.product_template_25c0905_101bc_2,25C0905-101BC-2/58,25090510125095840,Terno 25C0905-101BC-2,Talla: 58,260.78,0.00
__export__.product_product_85635_fe063aca,tmpl_id,__import__.product_template_ch_25c0905_101,CH-25C0905-101/46,250905101C1250946,Chaleco CH-25C0905-101,Talla: 46,43.39,0.00
